property_id,city,locality,property_type,bhk,area_sqft,bathrooms,floor,age_years,amenities,amenity_score,price,school_nearby,hospital_nearby,metro_nearby,mall_nearby,location_score,rent_yield,capital_apprec,investment_score,is_fraud
1888,Pune,Baner,Apartment,2,802,2,10,10,Gym|Intercom|Security|Play Area|Club House|Visitor Parking|Parking,7,7876330,2.8,2.8,5.2,6.2,4.25,4.31,9.68,6.99,0
1889,Ahmedabad,Satellite,Plot,0,2619,2,0,14,Play Area|Visitor Parking|Power Backup|Lift|Club House|Parking|Gym|Swimming Pool|Intercom|Fire Safety|CCTV|Security|Garden|Jogging Track,14,17478473,0.7,2.2,8.1,7.1,4.53,6.85,2.48,4.67,0
1890,Bangalore,Whitefield,Apartment,2,902,2,19,4,Fire Safety|Play Area|Gym|Visitor Parking|Lift|Swimming Pool|Jogging Track|Security|Garden|Power Backup|CCTV|Parking|Club House|Intercom,14,11606816,1.6,7.2,4.6,0.2,3.4,2.99,7.6,5.29,0
1891,Jaipur,Vaishali Nagar,Plot,0,2249,1,0,28,Power Backup|Fire Safety|Garden|Lift|Jogging Track,5,9783965,2.7,1.4,1.5,5.7,2.83,2.2,2.99,2.6,0
1892,Delhi,Lajpat Nagar,Plot,0,3932,3,0,17,Jogging Track|Swimming Pool|Club House,3,54566952,8.7,7.2,9.6,6.5,8.0,3.05,7.4,5.22,0
1893,Hyderabad,Gachibowli,Plot,0,2579,3,0,20,Parking|Gym|Garden|Fire Safety|Play Area|CCTV|Security|Jogging Track|Power Backup,9,21967150,9.6,7.3,8.0,6.6,7.88,5.51,9.97,7.74,0
1894,Hyderabad,Jubilee Hills,Commercial,0,889,1,28,5,Play Area|Garden|Jogging Track|Security|CCTV,5,11636758,5.4,3.2,9.4,2.7,5.17,2.73,11.15,6.94,0
1895,Ahmedabad,Navrangpura,Villa,3,5020,3,0,9,Gym|CCTV|Garden,3,31353107,2.5,8.1,7.7,6.1,6.1,6.35,3.53,4.94,0
1896,Ahmedabad,Thaltej,Commercial,0,2097,1,5,18,Power Backup|Swimming Pool,2,10147247,3.3,6.7,6.0,7.6,5.9,7.46,11.06,9.26,0
1897,Hyderabad,Kondapur,Independent House,2,1096,2,30,17,Intercom|Security|Parking|Jogging Track|Gym|Swimming Pool|Play Area|Club House|Power Backup|Visitor Parking|CCTV|Garden|Lift|Fire Safety,14,8441157,0.4,7.6,4.9,8.1,5.25,6.12,7.52,6.82,0
1898,Jaipur,Ajmer Road,Commercial,0,2095,2,21,6,Jogging Track|Fire Safety|Visitor Parking|Garden|Intercom|Play Area|Parking|Swimming Pool|CCTV|Lift|Security,11,9952106,8.0,9.2,7.9,8.1,8.3,2.24,1.24,1.74,0
1899,Chennai,T Nagar,Plot,0,1471,3,0,27,CCTV|Garden|Swimming Pool|Power Backup|Jogging Track|Visitor Parking|Parking|Fire Safety|Intercom|Lift|Gym|Security,12,12923985,6.4,1.7,9.3,9.4,6.7,6.5,10.3,8.4,0
1900,Delhi,Vasant Kunj,Villa,4,4070,4,0,20,Jogging Track|Intercom|Security|Gym|CCTV|Fire Safety|Play Area|Lift|Visitor Parking|Garden|Power Backup|Club House|Swimming Pool,13,61898780,9.7,1.5,0.5,1.5,3.3,2.91,3.9,3.41,0
1901,Delhi,Saket,Plot,0,4622,3,0,4,,0,76742195,7.7,6.7,1.2,3.8,4.85,2.63,13.79,8.21,0
1902,Mumbai,Bandra,Commercial,0,430,2,4,23,Play Area|Jogging Track|Intercom|Power Backup|Security,5,10909575,6.2,7.3,0.4,5.7,4.9,4.59,5.72,5.15,0
1903,Jaipur,Vaishali Nagar,Villa,4,4269,4,0,24,Swimming Pool|Parking|Lift|Visitor Parking|Fire Safety|CCTV|Jogging Track|Gym,8,18965085,6.8,6.3,1.4,3.4,4.47,2.05,10.31,6.18,0
1904,Bangalore,Whitefield,Commercial,0,1474,2,4,0,Fire Safety|CCTV|Security|Garden|Play Area|Club House|Swimming Pool|Intercom|Visitor Parking|Gym|Power Backup|Parking|Jogging Track,13,19828509,6.9,5.0,0.2,1.0,3.27,7.81,2.66,5.23,0
1905,Chennai,T Nagar,Plot,0,3741,3,0,10,Garden|Club House|Lift|Parking|Security|Gym|Jogging Track|Intercom,8,36180058,7.8,0.3,9.9,9.3,6.83,4.53,6.07,5.3,0
1906,Bangalore,Indiranagar,Villa,5,5853,5,0,8,,0,72964313,6.2,4.4,7.2,0.9,4.67,4.56,9.27,6.91,0
1907,Kolkata,New Town,Villa,3,4105,3,0,16,Swimming Pool|Garden|Visitor Parking|Lift|Parking|Gym|Security|Jogging Track|Club House|CCTV,10,20451317,0.6,0.2,3.6,9.1,3.38,7.74,8.9,8.32,0
1908,Ahmedabad,Prahlad Nagar,Plot,0,3325,3,0,2,Power Backup|CCTV|Play Area|Garden|Jogging Track,5,25379795,8.4,9.5,2.5,8.4,7.2,2.82,12.34,7.58,0
1909,Ahmedabad,Navrangpura,Apartment,1,622,1,17,1,Swimming Pool|Visitor Parking|Intercom|Fire Safety|Gym|Security|CCTV|Club House|Garden|Jogging Track|Play Area|Power Backup,12,4351724,2.8,9.4,4.9,4.2,5.33,2.26,1.18,1.72,0
1910,Delhi,Vasant Kunj,Plot,0,1679,1,0,18,,0,29070829,1.1,3.4,0.6,0.8,1.47,5.05,6.72,5.88,0
1911,Delhi,Rohini,Apartment,4,1929,4,7,10,Gym,1,18471096,2.9,9.7,9.5,4.9,6.75,3.2,6.61,4.91,0
1912,Delhi,Rohini,Apartment,1,889,1,13,5,Intercom|Fire Safety|Play Area|Garden|Power Backup,5,9745104,4.3,2.5,0.3,1.2,2.07,2.03,3.79,2.91,0
1913,Hyderabad,Jubilee Hills,Plot,0,2082,2,0,29,Fire Safety|Club House|Visitor Parking|Jogging Track,4,18816239,0.8,5.9,5.2,8.3,5.05,6.2,7.65,6.93,0
1914,Mumbai,Bandra,Independent House,4,1624,4,13,3,Garden|Play Area|CCTV|Gym,4,59779211,8.0,0.5,5.9,6.7,5.28,2.75,4.53,3.64,0
1915,Mumbai,Thane,Independent House,2,1078,2,24,30,Swimming Pool|Jogging Track|CCTV|Play Area|Lift|Gym|Garden|Fire Safety,8,13101830,7.1,3.2,1.7,2.6,3.65,5.65,1.53,3.59,0
1916,Surat,Katargam,Commercial,0,2335,2,25,19,Power Backup|Play Area|Security|Visitor Parking|Swimming Pool|Jogging Track|Fire Safety|Lift,8,7893598,1.2,4.1,6.0,7.5,4.7,2.61,13.71,8.16,0
1917,Delhi,Rohini,Villa,4,4148,4,0,30,,0,32883915,5.7,2.5,8.3,7.6,6.03,4.62,3.95,4.29,0
1918,Jaipur,Ajmer Road,Commercial,0,1484,3,18,29,CCTV,1,4860283,0.1,7.1,9.1,1.7,4.5,4.58,14.83,9.71,0
1919,Bangalore,Koramangala,Villa,4,2217,4,0,16,Fire Safety|Intercom|Parking|Swimming Pool|Play Area|Club House|Gym,7,27669212,6.6,6.6,6.3,6.6,6.53,3.56,12.89,8.22,0
1920,Jaipur,Vaishali Nagar,Villa,4,5932,4,0,28,CCTV|Power Backup|Parking|Swimming Pool|Play Area|Visitor Parking|Gym|Garden|Lift|Club House|Jogging Track|Security,12,26232335,8.2,8.5,9.7,9.3,8.93,7.36,5.26,6.31,0
1921,Bangalore,Whitefield,Apartment,4,1564,4,16,16,Security|CCTV|Power Backup|Intercom|Garden|Jogging Track|Gym|Lift|Swimming Pool|Play Area|Club House,11,17102074,0.5,4.7,4.7,0.9,2.7,7.06,12.79,9.92,0
1922,Kolkata,Alipore,Apartment,3,1609,3,12,2,Play Area|Fire Safety|Swimming Pool|Parking|Intercom|Power Backup|Lift|Club House|Jogging Track|CCTV|Security|Visitor Parking,12,13373324,1.5,7.3,3.9,9.4,5.53,6.02,12.87,9.45,0
1923,Mumbai,Powai,Apartment,3,1234,3,22,3,Visitor Parking|Swimming Pool|CCTV|Club House,4,29439574,4.3,4.9,5.5,2.5,4.3,4.93,10.44,7.68,0
1924,Jaipur,Ajmer Road,Villa,4,4891,4,0,11,Visitor Parking,1,18676224,5.8,8.6,6.6,6.4,6.85,3.09,9.96,6.53,0
1925,Surat,Piplod,Independent House,4,1592,4,17,7,Lift|CCTV|Club House|Gym|Fire Safety|Power Backup|Visitor Parking|Swimming Pool|Play Area|Security|Garden,11,9074714,3.4,3.9,1.6,9.3,4.55,5.48,4.4,4.94,0
1926,Kolkata,Park Street,Commercial,0,2539,1,0,16,Visitor Parking|Fire Safety|Security|Lift|Intercom|Club House|Jogging Track|Play Area|Gym,9,14596232,1.4,2.6,4.8,9.9,4.68,6.52,7.23,6.88,0
1927,Surat,Adajan,Plot,0,980,3,0,26,Swimming Pool,1,3526494,2.1,8.3,5.9,7.6,5.97,6.35,6.01,6.18,0
1928,Surat,Vesu,Villa,5,5137,5,0,3,Security|Power Backup|Jogging Track,3,28868417,0.0,1.9,2.5,9.2,3.4,3.93,8.15,6.04,0
1929,Kolkata,Park Street,Apartment,2,984,2,29,30,Visitor Parking|Lift|Power Backup|Parking,4,5763394,6.2,4.3,6.5,8.7,6.42,6.18,4.83,5.5,0
1930,Surat,Piplod,Plot,0,1317,2,0,24,Power Backup|Jogging Track|Swimming Pool|Intercom|Parking|Lift|Gym|Play Area|Club House|Fire Safety|Security,11,5570092,5.5,1.0,0.8,2.7,2.5,5.1,14.93,10.02,0
1931,Hyderabad,Madhapur,Commercial,0,1056,2,20,12,Intercom|Club House|CCTV|Play Area,4,9004371,8.0,2.5,9.8,4.0,6.08,5.71,7.16,6.44,0
1932,Jaipur,Mansarovar,Commercial,0,1579,3,28,27,Garden,1,6630027,2.6,3.1,6.6,1.1,3.35,5.68,11.11,8.39,0
1933,Bangalore,Koramangala,Plot,0,3759,1,0,22,Club House|Jogging Track|Gym|Garden|Swimming Pool|CCTV|Power Backup|Visitor Parking|Security|Fire Safety|Intercom|Parking|Play Area|Lift,14,42556370,2.5,9.8,6.5,1.0,4.95,5.48,5.59,5.54,0
1934,Surat,Adajan,Plot,0,4777,1,0,1,,0,19642579,6.5,3.0,1.4,5.3,4.05,5.48,3.5,4.49,0
1935,Chennai,Porur,Plot,0,3044,3,0,27,CCTV|Club House|Visitor Parking|Power Backup|Jogging Track|Gym|Garden|Fire Safety,8,17390579,1.6,8.2,9.3,3.1,5.55,7.19,7.86,7.53,0
1936,Ahmedabad,Prahlad Nagar,Commercial,0,419,3,14,25,Visitor Parking|Garden|Security|Jogging Track,4,2195854,8.1,0.3,1.3,8.6,4.58,4.22,12.19,8.21,0
1937,Kolkata,New Town,Villa,4,4556,4,0,22,Gym|Swimming Pool|Club House|Play Area,4,20532992,6.1,2.3,0.5,6.9,3.95,6.05,3.24,4.64,0
1938,Bangalore,Koramangala,Villa,3,4209,3,0,5,Visitor Parking|Power Backup|Club House|Fire Safety|Play Area|Lift|Jogging Track|Swimming Pool|Parking|Intercom|Gym|CCTV,12,68143088,0.8,2.8,9.8,0.9,3.58,7.46,12.93,10.2,0
1939,Chennai,Adyar,Commercial,0,2919,2,1,0,Intercom|Gym|Swimming Pool|Power Backup|CCTV|Fire Safety|Club House|Security|Garden|Play Area|Jogging Track|Visitor Parking,12,34996964,1.7,6.0,9.4,4.4,5.38,6.71,1.19,3.95,0
1940,Chennai,Porur,Villa,5,5146,5,0,25,Fire Safety|Parking|Play Area|Club House,4,26829239,7.3,9.2,0.5,5.3,5.58,3.37,11.64,7.51,0
1941,Ahmedabad,Prahlad Nagar,Villa,4,4632,4,0,22,Jogging Track|Club House|Intercom|Gym|Power Backup|Fire Safety|Garden|Visitor Parking|CCTV,9,24743363,9.8,9.5,1.7,1.3,5.58,6.03,10.73,8.38,0
1942,Hyderabad,Jubilee Hills,Independent House,3,1370,3,25,24,Gym|Fire Safety|Play Area|Club House,4,13901125,6.5,2.9,4.7,7.4,5.38,7.22,12.84,10.03,0
1943,Delhi,Dwarka,Villa,3,3062,3,0,29,Power Backup|Lift|Intercom|CCTV|Fire Safety|Swimming Pool|Play Area|Security|Club House|Jogging Track|Visitor Parking,11,30464225,6.5,6.8,1.7,1.7,4.17,3.15,12.66,7.91,0
1944,Jaipur,Mansarovar,Villa,3,5689,3,0,11,Gym|Play Area|Intercom|Fire Safety|Swimming Pool|Club House|Security|Jogging Track|Visitor Parking|Parking|Lift,11,27599082,1.9,3.9,9.9,9.8,6.38,3.95,8.63,6.29,0
1945,Bangalore,HSR Layout,Commercial,0,1239,2,27,7,Lift|Gym|Visitor Parking|Play Area|Swimming Pool|Intercom|CCTV|Garden|Security|Club House|Fire Safety|Parking|Power Backup|Jogging Track,14,17639450,3.5,1.7,2.5,9.2,4.22,7.73,4.66,6.2,0
1946,Kolkata,Salt Lake,Commercial,0,1161,3,28,11,Swimming Pool|Power Backup|CCTV|Jogging Track|Security|Visitor Parking|Fire Safety|Gym|Garden|Parking|Intercom,11,6921848,1.2,5.4,9.6,5.1,5.32,3.53,8.54,6.03,0
1947,Kolkata,Alipore,Commercial,0,2672,2,18,16,Visitor Parking|Parking|Jogging Track|CCTV|Gym|Lift|Garden|Security,8,17557681,1.3,4.8,2.7,4.5,3.33,2.83,6.28,4.55,0
1948,Mumbai,Bandra,Commercial,0,2513,3,30,12,Lift|Parking|Fire Safety|Visitor Parking|Security|Intercom|CCTV|Jogging Track|Power Backup|Swimming Pool|Club House,11,75129908,7.9,1.5,1.1,6.5,4.25,5.3,1.42,3.36,0
1949,Bangalore,Hebbal,Villa,3,2204,3,0,22,Intercom|Security|Parking|Jogging Track|Swimming Pool|Gym|CCTV|Fire Safety|Power Backup,9,16803063,8.9,0.2,6.9,3.9,4.97,4.6,2.6,3.6,0
1950,Mumbai,Borivali,Commercial,0,2586,3,15,22,Swimming Pool|Gym|Intercom|Fire Safety|Lift|Security,6,39235096,8.0,2.9,9.2,2.4,5.62,5.32,14.0,9.66,0
1951,Hyderabad,Banjara Hills,Commercial,0,2390,1,25,15,Club House|Visitor Parking|Intercom|Play Area,4,26417822,3.1,4.1,9.8,3.2,5.05,6.06,2.37,4.21,0
1952,Mumbai,Andheri,Apartment,4,1969,4,12,29,Gym|Garden,2,29028995,2.8,3.3,7.4,3.8,4.33,7.0,5.64,6.32,0
1953,Mumbai,Juhu,Plot,0,3994,2,0,8,Swimming Pool,1,28854534,6.5,9.2,3.0,0.9,4.9,2.54,12.77,7.65,1
1954,Hyderabad,Madhapur,Apartment,4,1754,4,10,3,CCTV|Fire Safety|Lift|Visitor Parking|Power Backup|Gym,6,19614707,0.2,7.7,7.6,4.3,4.95,5.29,5.12,5.21,0
1955,Bangalore,Indiranagar,Commercial,0,2624,3,19,12,Club House|CCTV,2,31587611,0.2,2.3,4.3,5.6,3.1,7.39,8.92,8.15,0
1956,Ahmedabad,Thaltej,Plot,0,1395,2,0,0,Visitor Parking|CCTV|Club House|Parking|Garden,5,8776210,0.8,4.5,3.8,6.9,4.0,3.42,1.31,2.37,0
1957,Delhi,Rohini,Plot,0,3736,2,0,27,Intercom|CCTV|Fire Safety|Parking|Club House|Gym|Lift|Jogging Track|Power Backup|Visitor Parking,10,33288432,9.8,5.7,9.3,9.4,8.55,6.7,6.06,6.38,0
1958,Jaipur,C-Scheme,Apartment,4,1698,4,14,9,Swimming Pool|Play Area|Jogging Track|Parking|Power Backup|Lift|Club House|Intercom|Fire Safety|Gym|CCTV,11,11200276,8.0,6.4,1.4,0.9,4.17,6.28,6.64,6.46,0
1959,Bangalore,Indiranagar,Independent House,2,883,2,4,19,Garden|Intercom|CCTV|Swimming Pool|Power Backup|Gym|Lift,7,10802420,3.7,9.2,1.1,5.5,4.88,6.09,6.22,6.15,0
1960,Mumbai,Powai,Plot,0,4943,1,0,0,CCTV|Parking|Visitor Parking|Garden|Power Backup|Gym|Intercom|Play Area|Fire Safety|Club House|Security|Lift|Swimming Pool,13,135384146,9.5,4.6,2.1,1.4,4.4,7.09,7.58,7.33,0
1961,Bangalore,Hebbal,Villa,5,4487,5,0,28,Visitor Parking|Lift|Gym|Jogging Track|Swimming Pool|Power Backup|Parking|CCTV|Garden|Intercom|Security,11,33933556,1.4,4.2,3.9,9.3,4.7,7.55,12.13,9.84,0
1962,Pune,Hinjewadi,Plot,0,1339,1,0,25,Intercom|Play Area|Jogging Track|Gym|Swimming Pool,5,11374211,3.7,0.0,1.8,4.6,2.52,6.84,14.73,10.79,0
1963,Delhi,Vasant Kunj,Villa,4,2462,4,0,23,Gym|Jogging Track|Garden|Security|Power Backup|Fire Safety|Parking|Swimming Pool|Intercom|Visitor Parking|Play Area|Lift|Club House|CCTV,14,39512167,0.0,4.8,9.1,8.3,5.55,5.92,13.28,9.6,0
1964,Surat,Katargam,Commercial,0,1640,3,9,7,Play Area|Parking|CCTV|Intercom|Power Backup|Club House|Security|Fire Safety|Jogging Track|Visitor Parking|Swimming Pool|Lift,12,6823333,9.6,7.7,4.1,7.3,7.17,7.76,12.1,9.93,0
1965,Jaipur,Malviya Nagar,Plot,0,2456,2,0,25,Swimming Pool|Security|Jogging Track|Fire Safety|Gym|Lift|Garden|CCTV,8,11554210,7.7,6.6,4.0,6.8,6.28,2.41,13.49,7.95,0
1966,Hyderabad,Madhapur,Plot,0,2897,3,0,24,Fire Safety|Security|Garden|Parking|Club House|Intercom|Gym|Visitor Parking|Play Area|Lift|CCTV|Power Backup|Swimming Pool|Jogging Track,14,27291534,5.5,9.9,10.0,8.9,8.57,7.59,8.05,7.82,0
1967,Jaipur,C-Scheme,Villa,4,3666,4,0,12,Visitor Parking|Play Area|Lift|Club House|Parking|Intercom|Gym|CCTV|Fire Safety|Power Backup|Security|Swimming Pool|Garden|Jogging Track,14,21915961,4.5,3.4,0.8,9.6,4.58,2.96,8.9,5.93,0
1968,Mumbai,Borivali,Apartment,3,1332,3,3,1,Play Area|Jogging Track|Lift|Gym|CCTV|Swimming Pool|Security,7,29056966,0.8,1.0,7.8,9.4,4.75,2.57,14.81,8.69,0
1969,Mumbai,Andheri,Independent House,3,1455,3,21,12,,0,25270473,1.8,6.3,4.1,6.2,4.6,7.52,5.41,6.46,0
1970,Chennai,Anna Nagar,Villa,3,2477,3,0,21,Parking|Power Backup,2,16084288,7.8,9.0,3.6,9.6,7.5,2.06,13.04,7.55,0
1971,Mumbai,Bandra,Independent House,1,772,1,6,27,Parking|Garden|Play Area|Jogging Track|CCTV|Lift|Power Backup|Visitor Parking|Intercom|Fire Safety|Gym,11,20475583,0.4,8.3,1.0,4.4,3.53,3.15,2.81,2.98,0
1972,Surat,Althan,Apartment,3,1604,3,21,11,Gym|Security|Play Area|Swimming Pool|Fire Safety|CCTV|Club House|Parking|Garden|Lift,10,6859584,3.0,7.2,2.0,9.0,5.3,2.71,4.88,3.79,0
1973,Bangalore,Koramangala,Villa,4,2173,4,0,16,Jogging Track|Visitor Parking|Lift|Swimming Pool|Play Area|Intercom|Fire Safety|Garden|Power Backup,9,30576991,9.6,9.9,3.4,6.2,7.27,7.35,14.44,10.89,0
1974,Pune,Baner,Villa,4,4589,4,0,4,,0,43842039,0.7,0.6,9.6,5.7,4.15,5.47,10.02,7.74,0
1975,Kolkata,Alipore,Plot,0,1281,1,0,17,Jogging Track|Power Backup|Visitor Parking|Lift|Gym|Security,6,8966058,5.0,6.9,1.3,8.9,5.53,3.31,3.71,3.51,0
1976,Chennai,Velachery,Commercial,0,1835,1,0,0,Power Backup|Fire Safety|Club House|Parking|Garden|CCTV,6,3813977,1.6,3.5,0.1,4.9,2.52,7.91,5.38,6.64,1
1977,Bangalore,Indiranagar,Villa,4,2666,4,0,14,Lift|Parking|CCTV|Gym|Visitor Parking|Jogging Track|Security|Club House,8,32218848,3.3,1.0,0.2,7.9,3.1,5.43,10.0,7.71,0
1978,Kolkata,Salt Lake,Independent House,2,802,2,20,24,Intercom|Club House|Fire Safety|Lift|Security|Gym|Parking|Jogging Track,8,3502183,3.9,2.2,1.4,9.3,4.2,3.69,10.5,7.09,0
1979,Ahmedabad,Prahlad Nagar,Commercial,0,2579,3,14,10,CCTV|Parking|Swimming Pool|Visitor Parking|Fire Safety|Club House|Lift|Jogging Track|Security|Gym|Intercom|Power Backup|Garden,13,16033476,8.8,8.0,8.8,1.4,6.75,4.22,8.29,6.25,0
1980,Delhi,Vasant Kunj,Plot,0,4595,1,0,22,Parking|Gym|Power Backup|Swimming Pool|Play Area|Garden|Fire Safety|CCTV|Intercom,9,74597833,0.1,1.9,7.0,1.7,2.67,5.88,9.51,7.7,0
1981,Bangalore,Koramangala,Independent House,1,867,1,18,29,Jogging Track|Gym|Play Area|Garden|CCTV|Swimming Pool|Club House,7,10080948,1.1,4.4,5.4,3.3,3.55,5.3,11.22,8.26,0
1982,Pune,Hadapsar,Plot,0,4653,1,0,22,Swimming Pool|Club House|Intercom|Jogging Track|Gym|CCTV|Garden|Fire Safety|Security|Lift|Visitor Parking,11,31242645,9.8,6.1,1.5,9.1,6.62,4.88,3.41,4.14,0
1983,Jaipur,C-Scheme,Independent House,3,1054,3,21,3,Parking|Fire Safety|Jogging Track|Power Backup|Visitor Parking|Gym|Intercom|Swimming Pool,8,6418148,6.2,5.4,6.3,8.4,6.58,3.37,10.27,6.82,0
1984,Bangalore,Koramangala,Independent House,1,742,1,8,15,Play Area|Security|Jogging Track|Parking,4,9409310,8.6,7.5,0.7,9.7,6.62,7.74,9.08,8.41,0
1985,Hyderabad,Banjara Hills,Villa,5,1906,5,0,4,,0,23322716,9.8,2.8,7.1,1.5,5.3,7.11,2.83,4.97,0
1986,Ahmedabad,Navrangpura,Independent House,2,1156,2,28,3,Garden|Jogging Track|Security,3,6287582,7.8,1.3,0.9,3.4,3.35,2.28,4.55,3.42,0
1987,Hyderabad,Banjara Hills,Apartment,3,1609,3,7,29,Power Backup|Fire Safety|Visitor Parking|Garden|Club House|Swimming Pool|Security|Intercom|Gym|Play Area|CCTV|Parking|Lift,13,18438535,8.8,6.9,7.4,4.7,6.95,4.27,9.51,6.89,0
1988,Bangalore,Hebbal,Commercial,0,1193,1,30,25,,0,8617964,8.4,7.4,8.2,0.7,6.17,4.32,3.27,3.79,0
1989,Surat,Adajan,Villa,3,5238,3,0,15,,0,22042924,3.7,5.6,3.7,8.4,5.35,7.05,13.7,10.38,0
1990,Ahmedabad,Bodakdev,Plot,0,2715,3,0,12,Parking|Swimming Pool|CCTV|Intercom|Club House|Garden|Play Area|Gym|Fire Safety|Lift|Power Backup|Visitor Parking|Security|Jogging Track,14,16377277,4.3,9.8,6.8,6.0,6.73,3.13,4.15,3.64,0
1991,Kolkata,Park Street,Apartment,3,1619,3,12,5,Security|Parking|Visitor Parking|Club House|Jogging Track|Play Area|Swimming Pool,7,11963011,9.7,2.6,7.9,6.7,6.72,7.52,11.34,9.43,0
1992,Jaipur,C-Scheme,Independent House,2,851,2,21,16,Intercom|Play Area|Gym|Fire Safety|Power Backup|Swimming Pool|Club House|Visitor Parking|Garden|CCTV|Parking|Security|Jogging Track,13,4257722,5.7,3.8,2.2,5.6,4.32,6.83,13.42,10.12,0
1993,Chennai,Porur,Villa,4,2271,4,0,11,Security|Fire Safety|Visitor Parking|Lift|Jogging Track|Gym|CCTV|Intercom,8,14978042,8.3,8.5,5.3,4.1,6.55,4.24,11.06,7.65,0
1994,Pune,Wakad,Plot,0,3000,2,0,10,Power Backup|Club House|CCTV|Lift|Garden|Security|Jogging Track|Swimming Pool|Intercom|Parking|Fire Safety|Visitor Parking,12,23586868,9.3,5.9,5.0,9.6,7.45,2.38,3.92,3.15,0
1995,Chennai,T Nagar,Apartment,2,975,2,9,11,,0,7822531,9.1,5.7,9.3,9.4,8.38,7.5,5.29,6.39,0
1996,Delhi,Vasant Kunj,Villa,4,2968,4,0,10,Garden|CCTV|Club House|Jogging Track|Lift|Power Backup|Parking|Gym|Swimming Pool|Play Area|Security|Fire Safety,12,52640380,3.7,7.2,9.9,2.7,5.88,4.31,14.06,9.19,0
1997,Chennai,Anna Nagar,Independent House,2,926,2,25,28,Club House|Swimming Pool,2,7078492,3.2,3.1,7.2,0.6,3.52,5.4,4.08,4.74,0
1998,Ahmedabad,Satellite,Apartment,1,615,1,17,20,Jogging Track|Swimming Pool|Power Backup|Intercom|Garden|Parking|Play Area|Gym|Club House|Fire Safety,10,3698148,4.5,9.2,5.6,3.2,5.62,3.25,12.42,7.83,0
1999,Chennai,T Nagar,Plot,0,4940,2,0,8,Fire Safety|Play Area|Visitor Parking|Jogging Track,4,44204012,1.1,1.9,9.6,8.7,5.32,7.6,10.47,9.04,0
2000,Jaipur,Mansarovar,Independent House,2,913,2,28,14,Power Backup|Parking|CCTV|Club House|Play Area|Garden|Jogging Track,7,4349201,4.7,1.1,9.1,6.5,5.35,2.28,11.68,6.98,0
2001,Pune,Kharadi,Plot,0,1315,1,0,29,Garden|Fire Safety|Play Area|Intercom|Gym|CCTV|Jogging Track|Swimming Pool|Security|Club House|Lift|Power Backup|Visitor Parking|Parking,14,11539266,6.6,9.5,1.2,0.3,4.4,3.81,14.55,9.18,0
2002,Delhi,Rohini,Plot,0,1511,2,0,5,Gym|Security|Swimming Pool|Visitor Parking|Club House|Garden|Intercom|Power Backup|Jogging Track|Lift|Play Area|Fire Safety|Parking|CCTV,14,18980563,6.3,4.8,2.5,1.3,3.73,4.24,9.62,6.93,0
2003,Hyderabad,Gachibowli,Villa,3,3035,3,0,20,Visitor Parking|Power Backup|Security|CCTV|Jogging Track|Intercom|Parking|Gym|Fire Safety|Garden|Play Area,11,24371430,8.3,7.8,2.2,3.5,5.45,2.78,6.93,4.85,0
2004,Delhi,Lajpat Nagar,Independent House,1,840,1,12,2,Gym|Intercom|Power Backup|Fire Safety|Visitor Parking|Parking|Club House|Lift|Security|Play Area|Swimming Pool|Jogging Track|Garden|CCTV,14,13882106,4.9,1.6,1.0,6.4,3.48,7.71,14.73,11.22,0
2005,Hyderabad,Jubilee Hills,Commercial,0,2889,1,22,2,Power Backup|Play Area|Visitor Parking|Club House|Lift|Intercom|CCTV|Jogging Track|Security|Garden|Swimming Pool|Fire Safety|Parking,13,40535801,1.3,2.1,9.7,2.2,3.83,6.15,3.14,4.65,0
2006,Bangalore,Hebbal,Apartment,1,911,1,9,8,Garden|Intercom,2,7936137,8.6,5.7,7.2,6.7,7.05,6.11,13.04,9.57,0
2007,Bangalore,HSR Layout,Plot,0,1268,2,0,5,CCTV|Garden|Security|Visitor Parking|Gym|Club House|Jogging Track|Intercom|Play Area|Power Backup|Swimming Pool|Fire Safety|Parking,13,17066564,2.7,6.8,4.9,1.0,3.85,3.42,7.8,5.61,0
2008,Pune,Kharadi,Commercial,0,1548,1,20,17,Parking|Gym|Play Area|Swimming Pool|Security,5,13821930,1.7,6.6,5.1,2.9,4.07,4.4,8.99,6.7,0
2009,Ahmedabad,Prahlad Nagar,Plot,0,1318,2,0,23,Visitor Parking|Power Backup|Gym|Garden,4,8008522,5.7,8.0,9.4,6.6,7.43,4.21,6.99,5.6,0
2010,Chennai,Anna Nagar,Apartment,3,1337,3,13,8,,0,10714077,6.7,5.8,3.8,9.8,6.53,5.55,7.31,6.43,0
2011,Ahmedabad,Prahlad Nagar,Villa,3,5708,3,0,25,,0,33125267,0.2,1.7,9.8,6.7,4.6,2.43,13.14,7.79,0
2012,Ahmedabad,Bodakdev,Villa,5,2535,5,0,4,Swimming Pool|Security|CCTV|Visitor Parking,4,15425718,4.3,9.5,4.0,5.3,5.78,5.88,6.68,6.28,0
2013,Surat,Althan,Plot,0,2566,1,0,5,Power Backup|Fire Safety|Security|Swimming Pool|CCTV|Parking,6,13919845,6.5,6.7,0.3,9.6,5.78,6.17,14.49,10.33,0
